"지진ID","지진번호","구분","구분명","전송시각","진원시","위도 (단위:`N)","경도 (단위:`E)","규모 (리히터 기준)","진앙지","진앙지2","참고사항","수정사항","표출여부","확인시간","이벤트 파형 파일명","등록일자","지진번호(기상청)","발표차수(기상청)","내륙해역구분","남북한구분","진도분류","시도별 진도등급","행정구역별 진도등급 URL","격자별 진도등급 URL","진도 MAP 이미지 URL","진앙지도 이미지URL","행정구역별 진도등급 XML 파일명","격자별 진도등급 XML 파일명","진도 MAP 이미지명","진앙지도 이미지명","깊이 (단위:KM)"
"202400000416","","1","지진정보","202404192333","20240419232754","35.01","129.64","3.9","일본 나가사키현 대마도 북북동쪽 96km 해역","","위의 정보는 2024년 4월 19일 23시 28분에 발표한 지진속보를 수동으로 분석한 상세정보임. 향후, 여진 등에 대한 정보를 참고하시기 바람. 지진피해 없을 것으로 예상됨","","Y","","","2024-04-19 23:34:06.0","2024002133","","","","","","","","","","","","","","19"
"202400000414","","5","지진속보","202404192328","20240419232754","34.98","129.7","4","일본 나가사키현 대마도 북북동쪽 95km 해역","","위 정보는 이동속도가 빠른 지진파(P파)만을 이용하여 자동 추정한 정보임. 수동으로 분석한 정보는 지진정보로 추가 발표할 예정임","","Y","","","2024-04-19 23:29:06.0","2024002133","","","","","","","","","","","","","",""
"202400000407","","3","국외지진","202404172320","20240417231400","33.2","132.4","6.4","일본 오이타현 오이타시 동쪽 74km 해역","","국내 일부지역에서 지진동을 느낄수 있음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-04-17 23:21:06.0","2024002060","","","","","","","","","","","","","","50"
"202400000396","","3","국외지진","202404150616","20240415055629","-5.85","151.08","6.5","파푸아뉴기니 킴베 동남동쪽 110km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-04-15 06:18:06.0","2024002005","","","","","","","","","","","","","","65"
"202400000382","","1","지진정보","202404101559","20240410153046","39.44","125.88","2.9","북한 평안남도 평성 북쪽 22km 지역","","자연지진으로 분석됨","","Y","","","2024-04-10 16:01:06.0","2024001933","","","","","","","","","","","","","","6"
"202400000379","","3","국외지진","202404091904","20240409184804","2.74","127.15","6.6","인도네시아 북말루쿠 트르나테 북쪽 218km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-04-09 19:06:06.0","2024001922","","","","","","","","","","","","","","33"
"202400000378","","3","국외지진","202404090937","20240409090252","-1.68","134.44","6","인도네시아 서파푸아주 마노콰리 남남동쪽 101km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-04-09 09:39:06.0","2024001910","","","","","","","","","","","","","","9"
"202400000363","","3","국외지진","202404052025","20240405200317","19.09","145.36","6.8","괌 데데도 북쪽 622km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-04-05 20:27:06.0","2024001866","","","","","","","","","","","","","","233"
"202400000361","","3","국외지진","202404051417","20240405135051","24.13","121.68","5.4","대만 화롄현 북북동쪽 19km 해역","","국내영향없음. 위 자료는 대만기상청(CWA) 분석결과임.","","Y","","","2024-04-05 14:19:07.0","2024001863","","","","","","","","","","","","","","8"
"202400000355","","3","국외지진","202404041222","20240404121600","37.7","141.9","6","일본 미야기현 센다이시 남동쪽 110km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-04-04 12:24:06.0","2024001828","","","","","","","","","","","","","","40"
"202400000351","","3","국외지진","202404031134","20240403111435","24.15","121.93","6.2","대만 화롄현 동북동쪽 38km 해역","","국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.","","Y","","","2024-04-03 11:36:06.0","2024001800","","","","","","","","","","","","","","17"
"202400000350","","3","국외지진","202404030912","20240403085809","23.77","121.67","7.2","대만 화롄현 남남동쪽 23km 해역","","위 자료는 대만기상국(CWB) 분석결과임.","","Y","","","2024-04-03 09:14:06.0","2024001792","","","","","","","","","","","","","","16"
"202400000347","","3","국외지진","202404021910","20240402185408","15.74","147.23","6.3","북마리아나 제도 사이판 동북동쪽 169km 해역 ","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-04-02 19:11:06.0","2024001783","","","","","","","","","","","","","","10"
"202400000344","","3","국외지진","202404020432","20240402042400","40.1","141.7","6.1","일본 이와테현 모리오카시 북동쪽 64km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-04-02 04:34:07.0","2024001760","","","","","","","","","","","","","","80"
"202400000321","","1","지진정보","202403271156","20240327111427","41.31","129.12","2.7","북한 함경북도 길주 북북서쪽 43km 지역","","자연지진으로 분석됨","","Y","","","2024-03-27 11:57:06.0","2024001664","","","","","","","","","","","","","","16"
"202400000320","","3","국외지진","202403271051","20240327102818","-21.03","173.77","6.4","피지 수바 남서쪽 587km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-03-27 10:53:06.0","2024001663","","","","","","","","","","","","","","10"
"202400000319","","1","지진정보","202403271031","20240327094310","41.31","129.13","2.9","북한 함경북도 길주 북북서쪽 43km 지역","","자연지진으로 분석됨 09:45경 같은 지역에서 규모 2.5의 지진이 추가 발생하였음","","Y","","","2024-03-27 10:33:06.0","2024001660","","","","","","","","","","","","","","29"
"202400000315","","1","지진정보","202403252120","20240325211645","35.11","125.07","2.1","전남 신안군 흑산도 북북서쪽 58km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2024-03-25 21:21:06.0","2024001641","","","","","","","","","","","","","","7"
"202400000307","","3","국외지진","202403240543","20240324052204","-4.14","143.1","6.9","파푸아뉴기니 포트모르즈비 북서쪽 742km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-03-24 05:45:06.0","2024001610","","","","","","","","","","","","","","35"
"202400000303","","3","국외지진","202403221814","20240322175258","-5.87","112.36","6.4","인도네시아 수라바야 북북서쪽 159km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-03-22 18:16:06.0","2024001591","","","","","","","","","","","","","","9"
"202400000302","","1","지진정보","202403220810","20240322080555","33.68","125.15","2.4","전남 신안군 흑산도 남남서쪽 113km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2024-03-22 08:11:06.0","2024001576","","","","","","","","","","","","","","18"
"202400000300","","3","국외지진","202403212008","20240321194953","24.08","121.53","5.3","대만 화롄현 북북서쪽 14km 지역","","국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.","","Y","","","2024-03-21 20:11:06.0","2024001575","","","","","","","","","","","","","","20"
"202400000296","","3","국외지진","202403210913","20240321090800","36.1","139.9","5.3","일본 사이타마현 고시가야시 북북동쪽 25km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-03-21 09:15:06.0","2024001554","","","","","","","","","","","","","","50"
"202400000280","","1","지진정보","202403152322","20240315223542","41.3","129.19","2.2","북한 함경북도 길주 북북서쪽 40km 지역","","자연지진으로 분석됨","","Y","","","2024-03-15 23:24:06.0","2024001464","","","","","","","","","","","","","","15"
"202400000275","","3","국외지진","202403150636","20240315061025","29.83","-42.66","6","북대서양 중앙 해령","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-03-15 06:38:06.0","2024001439","","","","","","","","","","","","","","10"
"202400000270","","3","국외지진","202403140038","20240314001323","-5.87","150.63","6","파푸아뉴기니 킴베 동남동쪽 65km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-03-14 00:40:06.0","2024001416","","","","","","","","","","","","","","50"
"202400000253","","3","국외지진","202403081830","20240308181146","5.82","126.88","6","필리핀 마티 남남동쪽 146km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-03-08 18:32:06.0","2024001329","","","","","","","","","","","","","","125"
"202400000241","","3","국외지진","202403040141","20240304011657","-59.34","158.86","6.7","호주 매쿼리섬 남쪽 520km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-03-04 01:42:06.0","2024001232","","","","","","","","","","","","","","10"
"202400000238","","1","지진정보","202403030857","20240303085339","35.09","125.09","2.8","전남 신안군 흑산도 북북서쪽 56km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2024-03-03 08:58:06.0","2024001218","","","","","","","","","","","","","","14"
"202400000233","","3","국외지진","202403020154","20240302014900","35.3","140.3","5","일본 지바현 지바시 남남동쪽 38km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-03-02 01:56:06.0","2024001200","","","","","","","","","","","","","","20"
"202400000218","","3","국외지진","202402261533","20240226152400","33.6","132.5","5.1","일본 에히메현 마쓰야마시 남서쪽 36km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-02-26 15:35:06.0","2024001133","","","","","","","","","","","","","","50"
"202400000178","","3","국외지진","202402151539","20240215152900","37.6","137.6","5","일본 도야마현(혼슈) 도야마 북북동쪽 106km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-02-15 15:41:06.0","2024000969","","","","","","","","","","","","","","10"
"202400000177","","3","국외지진","202402151255","20240215124800","37.9","137.8","5.1","일본 니이가타현(혼슈) 니이가타 서쪽 107km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-02-15 12:57:06.0","2024000967","","","","","","","","","","","","","","10"
"202400000175","","1","지진정보","202402150011","20240214233300","41.28","129.15","2.2","북한 함경북도 길주 북북서쪽 39km 지역","","자연지진으로 분석됨","","Y","","","2024-02-15 00:12:06.0","2024000954","","","","","","","","","","","","","","20"
"202400000174","","3","국외지진","202402142106","20240214204021","11","138.61","6","미크로네시아 콜로니아 북북동쪽 172km 해역 ","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-02-14 21:08:06.0","2024000953","","","","","","","","","","","","","","10"
"202400000171","","3","국외지진","202402141057","20240214103141","-28.92","-71.53","6","칠레 라세레나 북북서쪽 113km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2024-02-14 10:59:06.0","2024000929","","","","","","","","","","","","","","22"
"202400000164","","3","국외지진","202402122036","20240212202000","22.2","143","6.3","일본 시즈오카현(혼슈) 시즈오카 남남동쪽 1490km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-02-12 20:38:06.0","2024000906","","","","","","","","","","","","","","260"
"202400000150","","1","지진정보","202402080413","20240208031544","41.46","129.25","2.3","북한 함경북도 길주 북쪽 57km 지역","","자연지진으로 분석됨","","Y","","","2024-02-08 09:26:06.0","2024000843","","","","","","","","","","","","","","21"
"202400000147","","3","국외지진","202402070614","20240207060800","37.7","137.6","5.1","일본 도야마현(혼슈) 도야마 북북동쪽 117km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2024-02-07 06:16:06.0","2024000819","","","","","","","","","","","","","","10"
"202400000135","","1","지진정보","202402030226","20240203022404","35.96","127","2","전북 익산시 동북동쪽 4km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2024-02-03 02:27:06.0","2024000738","","","","","","","","","","","","","","13"
"202400000121","","1","지진정보","202401311743","20240131173623","32.52","125.65","3.8","제주 서귀포시 이어도 북동쪽 62km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2024-02-01 16:08:06.0","2024000683","","","","","","","","","","","","","","13"
"202400000096","","1","지진정보","202401241916","20240124191207","35.76","129.19","2","경북 경주시 남남서쪽 11km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2024-01-24 19:17:06.0","2024000526","","","","","","","","","","","","","","18"
"202400000094","","1","지진정보","202401241243","20240124122525","38.85","125.76","2.1","북한 황해북도 송림 북동쪽 17km 지역","","자연지진으로 분석됨 지진피해 없을 것으로 예상됨","","Y","","","2024-01-24 12:44:06.0","2024000521","","","","","","","","","","","","","",""
